manik,
8900000429172,1
8900000429165,1
8900000446025,1
8900000449255,1
8900000418497,0
8900000422081,0
8900000415359,1
8900000415342,1
8900000415328,1
8900000411078,0
8900000409020,0
8900000440672,0
8900000440696,1
0010070012334,1
0010070012330,1
8900000408368,0
0010070012295,1
8900000409792,0
8900000421176,1
8900000430147,1
8900000418640,1
8900000408504,0
8900000419913,0
8902001623955,1
8900000422920,1
8900000408597,0
8900000409129,1
8902001651538,1
8900000408863,1
8900000408207,1
8900000432066,1
8900000408689,1
8900000408696,1
8900000410347,1
8900000410392,1
8900000410415,0
8900000419753,0
8900000418046,1
8900000421473,0
8900000409662,1
8900000409679,1
8900000440115,0
8900000440139,1
8900000436170,1
8900000436163,1
8900000440030,0
8900000435883,0
8900000435890,0
8900000426423,0
8900000415489,0
8900000409600,1
8900000409563,0
8900000412921,1
8900000412945,1
8900000412938,0
8900000412952,1
8900000408306,1
8900000408283,0
8900000408276,0
8900000435425,1
8900000435432,1
8900000410859,0
8900000410842,0
8900000411344,0
8900000436248,0
8900000436217,0
8900000418589,0
8900000413171,1
8900000413218,1
8900000413188,1
8900000426867,1
8900000426898,1
8900000426850,1
8900000426881,1
8900000432011,0
8900000418398,1
8900000418367,1
8900000435807,0
8900000411580,0
8900000413393,1
8900000415236,0
8900000415243,0
8900000378272,1
8900000403219,0
8900000440467,1
8900000408740,1
8900000405893,1
8900000405886,0
8900000440207,1
8900000440238,1
8900000264780,1
8900000264797,1
8900000264810,1
8900000264773,1
8900000413775,1
8900000413744,1
8900000416011,0
8900000451197,1
8900000444281,1
8900000451241,1
8900000444441,1
8900000444120,1
8900000444113,1
8900000443864,0
8900000443956,1
8900000443970,0
8900000443451,1
8900000443413,1
8900000443437,1
8900000444069,1
8900000451302,1
8900000444021,1
8900000444045,1
8900000443666,1
8900000443680,0
8900000443581,1
8900000443567,1
8900000443598,1
8900000443734,1
8900000443741,0
8900000443710,1
8900000443727,1
8900000369768,1
8900000369133,1
8900000369140,1
8900000369850,1
8900000369843,1
8900000366378,1
8900000366293,1
8900000386543,1
8900000386581,1
8900000386611,1
8900000386598,1
8900000386659,1
8900000386642,1
8900000386635,1
8900000378203,1
8900000398829,1
8900000398942,1
8900000377978,1
8900000378012,0
8900000378005,1
8900000378036,0
8900000406920,1
8900000415045,1
8900000157563,0
8900000157518,0
8900000412372,0
8900000398324,1
8900000397938,0
8900000400133,1
8900000400171,1
8900000371075,1
8900000414192,1
8900000406968,0
8900000406722,1
8900000406661,0
8900000405770,1
8900000319411,0
8900000434206,0
8900000346172,0
8900000388097,0
8900000400911,1
8900000400836,0
8900000407804,0
8900000407859,0
8900000407866,0
8900000390199,1
8900000395590,1
8900000406104,0
8900000406128,0
8900000394777,0
8900000394784,0
8900000394470,0
8900000386895,1
8900000396368,0
8900000395415,0
8900000387977,1
8900000389438,1
8900000388332,0
8900000389117,0
8900000389094,0
8900000389278,1
8900000389254,1
8900000389346,0
8900000388417,1
8900000388455,1
8900000399802,1
8900000397884,0
8900000399185,1
8900000402090,0
8900000401840,0
8900000402588,1
8900000402540,1
8900000402205,1
8900000402267,1
8900000399406,0
8900000396887,0
8900000396795,1
8900000396757,0
8900000398171,1
8900000401208,0
8900000402298,0
8900000386055,0
8900000384822,0
8900000384815,0
8900000381753,1
8900000356072,1
8900000453580,1
8900000384549,0
8900000385157,0
8900000323456,1
8900000323395,1
8900000323418,1
8900000382248,0
8900000398522,0
8900000398515,0
8900000432141,1
8900000385867,0
8900000381845,0
8900000382798,1
8900000449217,1
8900000412990,0
8900000411191,0
8900000409044,0
8900000421138,0
8900000430178,1
8900000412754,0
8900000408894,0
8900000440108,1
8900000440122,1
8900000436125,1
8900000436149,1
8900000407958,0
8900000410828,0
8900000412853,1
8900000411689,1
8900000378234,1
8900000378241,1
8900000378258,1
8900000440450,0
8900000264766,1
8900000413782,1
8900000444472,1
8900000451180,1
8900000444564,1
8900000444557,1
8900000444373,0
8900000444366,1
8900000444250,1
8900000451395,1
8900000451388,1
8900000443819,1
8900000443963,0
8900000443420,1
8900000444717,0
8900000444014,1
8900000369829,1
8900000369812,1
8900000366309,1
8900000398799,1
8900000378074,1
8900000378029,0
8900000406869,0
8900000405152,0
8900000405794,1
8900000319404,0
8900000346202,0
8900000388554,0
8900000388578,0
8900000394807,0
8900000386857,0
8900000386789,0
8900000389100,0
8900000389032,0
8900000398287,0
8900000402083,0
8900000398119,0
8900000401185,0
8900000381760,1
8900000382347,0
8900000413065,1
8900000432127,1
8900000432134,1
8900000429080,0
8900000415304,0
8900000440641,0
8900000414024,0
8900000422487,0
8900000422975,1
8900000408603,1
8900000408627,1
8900000408856,1
8900000432080,1
8900000432042,1
8900000432103,1
8900000410354,1
8900000426355,1
8900000409396,1
8900000409389,0
8900000436361,1
8900000407972,0
8900000412914,0
8900000412969,1
8900000410835,0
8900000426843,1
8900000422166,0
8900000415281,1
8900000440443,0
8900000400737,1
8900000425358,0
8900000411801,0
8900000264803,1
8900000412693,0
8900000444687,1
8900000443574,0
8900000366330,1
8900000378180,1
8900000398836,1
8900000378050,1
8900000157532,0
8900000157549,0
8900000405145,0
8900000405817,1
8900000384945,0
8900000400829,0
8900000407811,0
8900000407798,0
8900000387052,1
8900000386772,0
8900000389018,0
8900000398126,0
8900000384525,0
