8900000002788	1
8900000006311	1
8900000017003	1
8900000017065	5
8900000017096	1
8900000017157	1
8900000017188	1
8900000025206	2
8900000025237	2
8900000036714	4
8900000036745	4
8900000036752	13
8900000036776	8
8900000037087	8
8900000037094	1
8900000038619	1
8900000052325	1
8900000067237	2
8900000067251	4
8900000068487	1
8900000086641	3
8900000086658	2
8900000087341	1
8900000087358	2
8900000090747	1
8900000093960	1
8900000094264	5
8900000098576	3
8900000098583	26
8900000099825	1
8900000100835	7
8900000100842	12
8900000101436	22
8900000101443	21
8900000101450	5
8900000101474	7
8900000101481	9
8900000101498	10
8900000101504	4
8900000104796	3
8900000104802	5
8900000104819	1
8900000105885	4
8900000105892	1
8900000105908	9
8900000105922	9
8900000105939	11
8900000105946	11
8900000106332	2
8900000106370	1
8900000110728	1
8900000114665	1
8900000116393	70
8900000116409	68
8900000116416	52
8900000116423	1
8900000116447	5
8900000116454	16
8900000116461	21
8900000116478	5
8900000117758	1
8900000118595	1
8900000118601	1
8900000118618	1
8900000118625	1
8900000118632	3
8900000118649	10
8900000118656	12
8900000118823	25
8900000118830	16
8900000118847	17
8900000118854	17
8900000118878	1
8900000119141	1
8900000125654	7
8900000125661	2
8900000129454	1
8900000129911	1
8900000129928	3
8900000129966	1
8900000130467	21
8900000130474	27
8900000130481	14
8900000130542	20
8900000130559	37
8900000130566	33
8900000130573	10
8900000130597	12
8900000130603	15
8900000130610	17
8900000130627	9
8900000142644	1
8900000143054	3
8900000150618	1
8900000152612	1
8900000153213	2
8900000153220	2
8900000153237	1
8900000153244	1
8900000153404	6
8900000157433	24
8900000157440	16
8900000157457	14
8900000157464	3
8900000157488	9
8900000157495	7
8900000157501	5
8900000157518	13
8900000157525	5
8900000157556	2
8900000157570	4
8900000157778	1
8900000157877	1
8900000158492	2
8900000158508	1
8900000158515	2
8900000158546	6
8900000158553	3
8900000159598	8
8900000159673	1
8900000160525	14
8900000160686	1
8900000161775	1
8900000161959	4
8900000162192	27
8900000162208	26
8900000162215	1
8900000162222	30
8900000162857	7
8900000162871	11
8900000163342	63
8900000163359	34
8900000163427	2
8900000163656	1
8900000164684	4
8900000164691	1
8900000165018	1
8900000165063	2
8900000165247	11
8900000165254	14
8900000165261	7
8900000165278	3
8900000165285	6
8900000165308	4
8900000166022	8
8900000166442	22
8900000166459	34
8900000166466	61
8900000166473	32
8900000166480	11
8900000166497	6
8900000166534	15
8900000166558	22
8900000166565	26
8900000166572	5
8900000167470	9
8900000167487	18
8900000167494	16
8900000167500	5
8900000167517	7
8900000167524	9
8900000167531	3
8900000167548	6
8900000169009	4
8900000169016	10
8900000169047	6
8900000169054	4
8900000169061	1
8900000169085	13
8900000169092	7
8900000169108	6
8900000169115	4
8900000169191	2
8900000170517	1
8900000170616	1
8900000170647	1
8900000170715	20
8900000170722	18
8900000170739	1
8900000170784	1
8900000172740	3
8900000172757	5
8900000175338	2
8900000179077	2
8900000179084	7
8900000179107	7
8900000179114	11
8900000179305	7
8900000179312	1
8900000179329	24
8900000179336	54
8900000179343	58
8900000179350	43
8900000179367	22
8900000179381	1
8900000183647	2
8900000183654	2
8900000183715	14
8900000183739	3
8900000183746	1
8900000183760	7
8900000183777	5
8900000189281	1
8900000189304	1
8900000189335	5
8900000189564	1
8900000195466	3
8900000207008	1
