8900000361007	2
8900000360994	24
8900000360987	19
8900000360970	1
8900000360864	5
8900000360857	6
8900000360840	10
8900000360833	14
8900000360826	9
8900000360819	7
8900000360802	5
8900000360727	6
8900000360710	9
8900000360703	23
8900000360697	21
8900000360680	12
8900000360673	11
8900000360666	6
8900000360642	6
8900000360550	1
8900000360543	6
8900000360420	1
8900000360284	1
8900000360215	1
8900000360024	1
8900000360017	1
8900000359981	1
8900000359974	4
8900000359745	3
8900000359738	11
8900000359721	8
8900000359653	1
8900000359622	1
8900000359295	4
8900000359288	6
8900000359271	6
8900000359264	15
8900000359257	12
8900000359240	1
8900000359219	2
8900000359202	6
8900000359196	13
8900000359189	8
8900000359172	26
8900000359165	16
8900000359158	3
8900000358656	4
8900000358649	9
8900000358632	15
8900000358625	7
8900000358618	2
8900000358601	24
8900000358595	30
8900000358588	38
8900000358571	1
8900000358564	1
8900000358557	9
8900000358540	17
8900000357949	2
8900000357932	8
8900000357697	5
8900000357161	1
8900000356812	1
8900000356713	1
8900000356706	4
8900000356621	2
8900000356614	4
8900000356607	11
8900000356591	10
8900000356584	25
8900000356577	2
8900000356522	11
8900000356515	9
8900000356508	17
8900000356423	1
8900000356072	1
8900000355891	1
8900000355884	1
8900000355792	1
8900000355761	6
8900000355754	7
8900000355747	23
8900000355730	15
8900000355402	1
8900000355273	7
8900000354788	1
8900000354771	1
8900000354740	3
8900000354733	6
8900000354719	3
8900000354702	15
8900000354696	26
8900000354689	19
8900000354672	1
8900000354641	2
8900000354634	2
8900000354627	9
8900000354610	15
8900000353729	1
8900000353613	1
8900000353606	9
8900000353590	4
8900000353583	21
8900000353552	1
8900000353521	2
8900000353514	1
8900000353507	4
8900000352968	1
8900000352951	1
8900000352944	1
8900000352494	13
8900000352487	13
8900000352470	11
8900000351640	2
8900000351572	9
8900000351565	2
8900000351558	1
8900000351329	1
8900000351015	30
8900000351008	27
8900000350742	1
8900000350735	24
8900000350728	17
8900000350551	1
8900000350469	4
8900000350452	6
8900000350421	4
8900000350414	7
8900000350001	3
8900000349999	1
8900000349951	15
8900000349944	23
8900000349937	14
8900000349838	1
8900000349609	3
8900000349548	1
8900000349517	29
8900000349500	29
8900000349494	11
8900000349371	1
8900000349067	2
8900000349050	10
8900000349043	13
8900000348961	1
8900000348084	1
8900000348077	12
