manik,
8900000004331,1
8900000006229,1
8900000006311,1
8900000007752,1
8900000016303,1
8900000016921,1
8900000017065,1
8900000017096,1
8900000017133,1
8900000017188,1
8900000020355,1
8900000020591,1
8900000024506,1
8900000037070,1
8900000046270,1
8900000050871,1
8900000052325,1
8900000060153,1
8900000060207,1
8900000083039,1
8900000089444,1
8900000089451,1
8900000089826,1
8900000090600,1
8900000093762,1
8900000098590,1
8900000098606,1
8900000099832,1
8900000100682,1
8900000100699,1
8900000100705,1
8900000100712,1
8900000100729,1
8900000100736,1
8900000100835,1
8900000101429,1
8900000101450,1
8900000104772,1
8900000104789,1
8900000104802,1
8900000104819,1
8900000104833,1
8900000105724,1
8900000110759,1
8900000115808,1
8900000116393,1
8900000116416,1
8900000116454,1
8900000116461,1
8900000117277,1
8900000118625,1
8900000118878,1
8900000119202,1
8900000119219,1
8900000121267,1
8900000125654,1
8900000128235,1
8900000130474,1
8900000130481,1
8900000131495,1
8900000136636,1
8900000140459,1
8900000140602,1
8900000140688,1
8900000142958,1
8900000142972,1
8900000143511,1
8900000143559,1
8900000145003,1
8900000147595,1
8900000149346,1
8900000150250,1
8900000150977,1
8900000152032,1
8900000153176,1
8900000153213,1
8900000154814,1
8900000154876,1
8900000154883,1
8900000157297,1
8900000157365,1
8900000157464,1
8900000157495,1
8900000157877,1
8900000158508,1
8900000158515,1
8900000158836,1
8900000159109,1
8900000159130,1
8900000159499,1
8900000159710,1
8900000160334,1
8900000160686,1
8900000160716,1
8900000160761,1
8900000160877,1
8900000162192,1
8900000162857,1
8900000163359,1
8900000163403,1
8900000163410,1
8900000163434,1
8900000163526,1
8900000165001,1
8900000166152,1
8900000166169,1
8900000166541,1
8900000166992,1
8900000167487,1
8900000167500,1
8900000167524,1
8900000167586,1
8900000167678,1
8900000167685,1
8900000169009,1
8900000169016,1
8900000169108,1
8900000169115,1
8900000169184,1
8900000169191,1
8900000169825,1
8900000170517,1
8900000170555,1
8900000170593,1
8900000170630,1
8900000170746,1
8900000170760,1
8900000170784,1
8900000171088,1
8900000171835,1
8900000173983,1
8900000175291,1
8900000175307,1
8900000175345,1
8900000175499,1
8900000175864,1
8900000176199,1
8900000176342,1
8900000176922,1
8900000177042,1
8900000177219,1
8900000178636,1
8900000179022,1
8900000179060,1
8900000179305,1
8900000180363,1
8900000180417,1
8900000182794,1
8900000182893,1
8900000183401,1
8900000183425,1
8900000183456,1
8900000183661,1
8900000183760,1
8900000184729,1
8900000184736,1
8900000184750,1
8900000185627,1
8900000185641,1
8900000187171,1
8900000187195,1
8900000189083,1
8900000190331,1
8900000192069,1
8900000192144,1
8900000193769,1
8900000193783,1
8900000193806,1
8900000193813,1
8900000193837,1
8900000194063,1
8900000194186,1
8900000195473,1
8900000195886,1
8900000195916,1
8900000196654,1
8900000196661,1
8900000196678,1
8900000196685,1
8900000196906,1
8900000198054,1
8900000198061,1
8900000198078,1
8900000198085,1
8900000198108,1
8900000199884,1
8900000200283,1
8900000200306,1
8900000200313,1
8900000200375,1
8900000203659,1
8900000204885,1
8900000206117,1
8900000206278,1
8900000206285,1
8900000206803,1
8900000206872,1
8900000206889,1
8900000206896,1
8900000207015,1
8900000207046,1
8900000207060,1
8900000207398,1
8900000207619,1
8900000209675,1
8900000209750,1
8900000209798,1
8900000209880,1
8900000209897,1
8900000209927,1
8900000209934,1
8900000210626,1
8900000211609,1
8900000212682,1
8900000212705,1
8900000212736,1
8900000217540,1
8900000218400,1
8900000218806,1
8900000219032,1
8900000219278,1
8900000219292,1
8900000219315,1
8900000219391,1
8900000219582,1
8900000220014,1
8900000220809,1
8900000220816,1
8900000220984,1
8900000221219,1
8900000222568,1
8900000223251,1
8900000223893,1
8900000225149,1
8900000225439,1
8900000229789,1
8900000230280,1
8900000230389,1
8900000230952,1
8900000231041,1
8900000231058,1
8900000231072,1
8900000231096,1
8900000232734,1
8900000232833,1
8900000232895,1
8900000233014,1
8900000233410,1
8900000233496,1
8900000234646,1
8900000235124,1
8900000235209,1
8900000235216,1
8900000235308,1
8900000235391,1
8900000235483,1
8900000235711,1
8900000235735,1
8900000235759,1
8900000235988,1
8900000236473,1
8900000236749,1
8900000236770,1
8900000236787,1
8900000236794,1
8900000236817,1
8900000236824,1
8900000237364,1
8900000237500,1
8900000237777,1
8900000237982,1
8900000238262,1
8900000238286,1
8900000238309,1
8900000238316,1
8900000238385,1
8900000238460,1
8900000238484,1
8900000238514,1
8900000238521,1
8900000238552,1
8900000238743,1
8900000238767,1
8900000238774,1
8900000238781,1
8900000238798,1
8900000238804,1
8900000238811,1
8900000238903,1
8900000238910,1
8900000238927,1
8900000238965,1
8900000239184,1
8900000239191,1
8900000239207,1
8900000239214,1
8900000239436,1
8900000239467,1
8900000239788,1
8900000239795,1
8900000239801,1
8900000239818,1
8900000239825,1
8900000239832,1
8900000239849,1
8900000239856,1
8900000240067,1
8900000240104,1
8900000241446,1
8900000243082,1
8900000243105,1
8900000243181,1
8900000243198,1
8900000243273,1
8900000243358,1
8900000243365,1
8900000243440,1
8900000243556,1
8900000243624,1
8900000243631,1
8900000243648,1
8900000243716,1
8900000243877,1
