manik,
8900000612178,1
8900000612185,1
8900000612192,1
8900000612208,1
8900000612215,1
8900000612758,1
8900000612239,1
8900000612246,1
8900000612253,1
8900000612543,1
8900000612550,1
8900000612567,1
8900000612574,0
8900000612581,0
8900000612598,1
8900000612604,1
8900000612611,0
8900000612628,1
8900000612635,1
8900000612642,1
8900000612659,0
8900000612666,0
8900000612673,1
8900000612680,1
8900000612697,0
8900000612765,0
8900000612772,1
8900000612789,1
8900000612796,1
8900000612925,0
8900000612932,1
8900000612949,1
8900000612956,1
8900000612970,0
8900000612987,1
8900000612994,1
8900000613007,1
8900000613014,1
8900000613021,0
8900000612482,0
8900000612499,1
8900000612505,1
8900000612512,1
8900000612529,1
8900000612536,0
8900000612802,0
8900000612819,1
8900000612826,1
8900000612833,1
8900000612017,1
8900000612024,1
8900000612031,1
8900000612048,0
8900000612055,0
8900000612062,1
8900000612079,1
8900000612086,0
chinchwad,
8900000612178,1
8900000612185,1
8900000612192,1
8900000612208,1
8900000612215,1
8900000612758,1
8900000612239,1
8900000612246,1
8900000612253,1
8900000612543,1
8900000612550,1
8900000612567,1
8900000612574,0
8900000612581,0
8900000612598,1
8900000612604,1
8900000612611,0
8900000612628,1
8900000612635,1
8900000612642,1
8900000612659,0
8900000612666,0
8900000612673,1
8900000612680,1
8900000612697,0
8900000612765,0
8900000612772,1
8900000612789,1
8900000612796,1
8900000612925,0
8900000612932,1
8900000612949,1
8900000612956,1
8900000612970,0
8900000612987,1
8900000612994,1
8900000613007,1
8900000613014,1
8900000613021,0
8900000612482,0
8900000612499,1
8900000612505,1
8900000612512,1
8900000612529,1
8900000612536,0
8900000612802,0
8900000612819,1
8900000612826,1
8900000612833,1
8900000612017,1
8900000612024,1
8900000612031,1
8900000612048,0
8900000612055,0
8900000612062,1
8900000612079,1
8900000612086,0
kolhapur,
8900000612178,1
8900000612185,1
8900000612192,1
8900000612208,1
8900000612215,1
8900000612758,1
8900000612239,1
8900000612246,1
8900000612253,1
8900000612543,1
8900000612550,1
8900000612567,1
8900000612574,0
8900000612581,0
8900000612598,1
8900000612604,1
8900000612611,0
8900000612628,1
8900000612635,1
8900000612642,1
8900000612659,0
8900000612666,0
8900000612673,1
8900000612680,1
8900000612697,0
8900000612765,0
8900000612772,1
8900000612789,1
8900000612796,1
8900000612925,0
8900000612932,1
8900000612949,1
8900000612956,1
8900000612970,0
8900000612987,1
8900000612994,1
8900000613007,1
8900000613014,1
8900000613021,0
8900000612482,0
8900000612499,1
8900000612505,1
8900000612512,1
8900000612529,1
8900000612536,0
8900000612802,0
8900000612819,1
8900000612826,1
8900000612833,1
8900000612017,1
8900000612024,1
8900000612031,1
8900000612048,0
8900000612055,0
8900000612062,1
8900000612079,1
8900000612086,0
lkbhosari,
8900000612178,1
8900000612185,1
8900000612192,1
8900000612208,1
8900000612215,1
8900000612758,1
8900000612239,1
8900000612246,1
8900000612253,1
8900000612543,1
8900000612550,1
8900000612567,1
8900000612574,0
8900000612581,0
8900000612598,1
8900000612604,1
8900000612611,0
8900000612628,1
8900000612635,1
8900000612642,1
8900000612659,0
8900000612666,0
8900000612673,1
8900000612680,1
8900000612697,0
8900000612765,0
8900000612772,1
8900000612789,1
8900000612796,1
8900000612925,0
8900000612932,1
8900000612949,1
8900000612956,1
8900000612970,0
8900000612987,1
8900000612994,1
8900000613007,1
8900000613014,1
8900000613021,0
8900000612482,0
8900000612499,1
8900000612505,1
8900000612512,1
8900000612529,1
8900000612536,0
8900000612802,0
8900000612819,1
8900000612826,1
8900000612833,1
8900000612017,1
8900000612024,1
8900000612031,1
8900000612048,0
8900000612055,0
8900000612062,1
8900000612079,1
8900000612086,0
