8900000002788	1
8900000006045	2
8900000006076	2
8900000006311	1
8900000010325	1
8900000016921	1
8900000017003	1
8900000017065	4
8900000017096	1
8900000017157	2
8900000017188	1
8900000025206	1
8900000025237	1
8900000025251	1
8900000033713	1
8900000036707	1
8900000036721	1
8900000036752	12
8900000036776	5
8900000037032	1
8900000037063	1
8900000037070	1
8900000037087	4
8900000037094	4
8900000037100	3
8900000046270	1
8900000052325	2
8900000067237	1
8900000067251	4
8900000082421	1
8900000082681	1
8900000082957	1
8900000083701	2
8900000086641	4
8900000086658	1
8900000087341	2
8900000087358	2
8900000087396	1
8900000089444	1
8900000090600	1
8900000093960	2
8900000094141	1
8900000094202	1
8900000094264	4
8900000094530	1
8900000098576	9
8900000098583	7
8900000099832	1
8900000100187	1
8900000100699	3
8900000100705	4
8900000100729	2
8900000100835	1
8900000100842	11
8900000101429	30
8900000101436	28
8900000101443	24
8900000101450	7
8900000101474	7
8900000101481	19
8900000101498	13
8900000101504	8
8900000104796	2
8900000104802	2
8900000104819	2
8900000105885	1
8900000105892	5
8900000105908	23
8900000105915	57
8900000105922	63
8900000105939	22
8900000105946	16
8900000106370	2
8900000110728	42
8900000110735	35
8900000110742	27
8900000110759	14
8900000110773	20
8900000110780	29
8900000110797	14
8900000114665	1
8900000116393	68
8900000116409	73
8900000116416	50
8900000116423	12
8900000116447	21
8900000116454	21
8900000116461	24
8900000116478	4
8900000117758	1
8900000118342	1
8900000118595	5
8900000118601	8
8900000118618	16
8900000118625	39
8900000118632	50
8900000118649	19
8900000118656	24
8900000118823	62
8900000118830	61
8900000118847	38
8900000118854	15
8900000118861	24
8900000118878	17
8900000118953	1
8900000119141	27
8900000119158	33
8900000119165	35
8900000119172	16
8900000119196	13
8900000119202	12
8900000119219	29
8900000119226	12
8900000125654	10
8900000125661	1
8900000129454	1
8900000130467	19
8900000130474	21
8900000130481	13
8900000130542	18
8900000130559	28
8900000130566	25
8900000130573	9
8900000130597	4
8900000130603	11
8900000130610	14
8900000130627	1
8900000143047	1
8900000143092	1
8900000144624	1
8900000152612	1
8900000152667	1
8900000153213	2
8900000153244	1
8900000154814	1
8900000157433	2
8900000157457	1
8900000157488	1
8900000157518	43
8900000157525	45
8900000157532	26
8900000157549	11
8900000157556	10
8900000157563	16
8900000157570	11
8900000157778	1
8900000157877	1
8900000158492	1
8900000158508	1
8900000158546	6
8900000158553	2
8900000159215	3
8900000159598	8
8900000159703	1
8900000159710	1
8900000159727	1
8900000160525	14
8900000160679	1
8900000160686	2
8900000161775	1
8900000162192	25
8900000162208	32
8900000162857	2
8900000162864	3
8900000162871	1
8900000163342	57
8900000163359	27
8900000163427	2
8900000165018	45
8900000165025	30
8900000165056	1
8900000165278	1
8900000166022	5
8900000166039	1
8900000166459	8
8900000166466	35
8900000166473	2
8900000166480	6
8900000166497	3
8900000167470	3
8900000167487	14
8900000167494	12
8900000167500	2
8900000167517	4
8900000167548	3
8900000168033	1
8900000169009	2
8900000169016	6
8900000169047	2
8900000169054	1
8900000169061	2
8900000169085	10
8900000169092	5
8900000169108	4
8900000169115	2
8900000169122	1
8900000169184	1
8900000169191	1
8900000170494	1
8900000170524	1
8900000170562	2
8900000170593	1
8900000170630	2
8900000170647	1
8900000170654	1
8900000170739	1
8900000170784	1
8900000172665	1
8900000174423	1
8900000174430	2
8900000175291	2
8900000175338	1
8900000175345	1
8900000175413	1
8900000175499	1
8900000179060	1
8900000179084	1
8900000179107	8
8900000179114	7
8900000179305	1
8900000179312	13
8900000179329	26
8900000179336	74
8900000179343	74
8900000179350	33
8900000179367	23
8900000179374	9
8900000179381	4
8900000180363	2
8900000183579	1
8900000183647	1
8900000183654	2
8900000183661	5
8900000183715	1
8900000183739	3
8900000183746	8
8900000183753	14
8900000183777	2
8900000189274	18
8900000189281	11
8900000189304	2
8900000189311	5
8900000189328	7
8900000189335	2
8900000189397	2
8900000189564	1
8900000193769	1
8900000193806	2
8900000193813	2
8900000195466	4
8900000195800	1
8900000198085	1
8900000198108	1
8900000199495	1
8900000199518	1
8900000199525	1
8900000199921	1
8900000200351	1
8900000207008	1
8900000207398	1
8900000208296	10
8900000208319	5
8900000208326	1
8900000208364	1
8900000208371	3
8900000208432	1
8900000209873	3
8900000209880	1
8900000209897	3
8900000210596	3
8900000210602	2
8900000210626	1
8900000211609	1
8900000211647	1
8900000214587	38
8900000214594	36
8900000214600	34
8900000214617	11
8900000214624	16
8900000214631	17
8900000214648	19
8900000214655	11
8900000215065	1
8900000217557	2
8900000218080	13
8900000218097	22
8900000218103	27
8900000218110	12
8900000218127	12
8900000218325	1
8900000218745	1
8900000218752	2
8900000218769	3
8900000218783	1
8900000218790	2
8900000218806	1
8900000219193	1
8900000219209	1
8900000219216	2
8900000219292	1
8900000219421	1
8900000220069	1
8900000220076	2
8900000220083	2
8900000220106	1
8900000220328	4
8900000220458	1
8900000220496	1
8900000220519	1
8900000220571	2
8900000220588	6
8900000220595	3
8900000220625	1
8900000220632	3
8900000220786	1
8900000222094	1
8900000222636	1
8900000222643	1
8900000222650	1
8900000222681	1
8900000223879	11
8900000223886	1
8900000224906	1
8900000224920	2
8900000224937	1
8900000226009	1
8900000228362	1
8900000228393	2
8900000228447	2
8900000229086	33
8900000229376	1
8900000229383	10
8900000229390	1
8900000230365	2
8900000230952	1
8900000231041	1
8900000231089	1
8900000232642	1
8900000232826	1
8900000232918	1
8900000233427	1
8900000233496	2
8900000233564	3
8900000233571	4
8900000233588	2
8900000233618	1
8900000233625	1
8900000234370	11
8900000234707	1
8900000235896	1
8900000236220	1
8900000236381	3
8900000236398	2
8900000236428	2
8900000236473	1
8900000236534	1
8900000236541	2
8900000236558	2
8900000236596	1
8900000236695	1
8900000236701	1
8900000236718	1
8900000236725	2
8900000236794	1
8900000237364	1
8900000237548	1
8900000237555	1
8900000237784	5
8900000237807	24
8900000237814	22
8900000237821	16
8900000237838	5
8900000237951	3
