BARCODE ,MRP,LINE NO ,RACK NO
10290000005,995,b,1
10070003318,750,,
10070005901,795,,
10070004679,795,,
10070005770,650,,
10070005970,695,,
10070004655,595,,
10070004655,595,,
10070004663,695,,
10070004663,695,,
10070004679,795,,
10070004679,795,,
10070004655,595,,
10070005859,895,,
10070009307,995,,
10070004679,795
10070004679,795
10070008466,795
10070004663,695
10070004655,595
10070007275,795
10070004663,695
10070004663,695
10070004663,695
10070004655,595
10070003274,595
10070004679,795
10070004679,795
10070004663,695
10070003274,595
10070005970,695
10070004655,595
10070004663,695
10070008285,895
10070004679,795
10070008293,895
10070008197,895
10070010304,695
10070004679,795
10070005901,795
10070004663,695
10070004663,695
10070004663,695
10070004679,795
10070003274,595
10070003274,595
10070004327,595
10070004663,695
10070003514,895
10070004655,595
10070004663,695
10070004663,695
10070004663,695
10070004679,795
10070003182,750
10070004663,695
10070003275,595
10070004651,595
10070004327,595
10070004327,595
10070004327,595
10070009707,995
10070004663,695
10070005901,795
10070003274,595
10070004663,695
10070004655,595
10070004679,795
10070004663,695
10070004663,695
10070004663,695
10070004471,795
10070004663,695
10070004663,695
10300000219,795
10070010489,695
10070007840,795
10070005970,695
10070005859,895
10070008641,995
10070009120,995
10070004663,695
10070004663,695
10070004679,795
10070004679,795
10070004679,795
10070004351,895
10070007082,650
10070004679,795
10070004073,695
10070009707,995
10070008814,995
10070009251,995
10070004679,795
10070004679,795
10070004679,795
10070004679,795
10070004679,795
10070004815,695
10070003274,595
10070004679,795
10070005403,795
10070004679,795
10070004663,695
10070005403,795
10070010425,595
10070007981,895
10070008870,995
10070005263,1095
10070004679,795
10070009148,995
10070009148,995
10070008854,995
10070009299,995
10070008814,995
10070009060,995
10070009315,995
10070009911,995
10070009359,995
10070005411,995
10070005111,695
10070008149,695
10070005355,1095
10070005970,695
10070004679,795
10070008313,895
10070004663,695
10070008105,995
10070004679,795
10070004679,795
10070005531,1095
10070004679,795
10070004663,695
10070004663,695
10070004679,795
10070004679,795
10070004679,795
10070004679,795
10070004359,895
10070004703,995
10070004703,995
10070005857,895
10070004679,795
10070012129,995
10070004679,795
10070004655,595
10070004663,695
10070004655,595
10070005778,650
10070003166,750
10070008366,895
10070004679,795
10070007657,995
10300000123,795
10070003118,795
10070004659,695
10070004679,795
10070007617,695
10070009291,695
10070004679,795
10070003578,895
10070005978,695
10070004663,695
10070004663,695
10070004679,795
10070004679,795
10070004679,795
10070004663,695
10070003118,795
10070008293,895
10070007989,695
10070004119,995
10070003030,695
10070004679,795
10070004663,695
10070004119,995
10070004663,695
10070004119,995
10070004663,695
10070004120,995
10070004671,695
10070004663,695
10070004663,695
10070010729,695
10070010729,695
10070004119,995
10070004119,995
10070004119,995
10070004679,795
10070004679,795
10070004680,795
10070004663,695
10070004679,795
10070004679,795
10070004663,695
10070003386,750
10070004663,695
10070009895,995
10070007387,795
10070008149,695
10070010328,795
10070005970,695
10070004663,695
10070005970,695
10070003634,695
10070005970,695
10070004655,595
10070004655,595
10070004663,695
10070004663,695
10070004679,795
10070004663,695
10070004679,795
10070006437,795
10070004679,795
10070006060,650
10070005970,695
10070003030,695
10070004655,595
10070004663,695
10070004657,595
10070004663,695
10070004663,695
10070004663,695
10070003166,750
10070004663,695
10070009903,995
10070007090,795
10070003634,695
10070008742,795
10070002934,895
10070003873,795
10070003274,595
10070003322,750
10070003340,750
10070004663,695
10070003378,750
10070004663,695
10070004436,695
10070004655,595
10070004663,695
10070004679,795
10070007876,795
10070004671,695
10070008766,695
10070004559,895
10070007275,795
10070004679,795
10070004671,695
10070008742,795
10070004327,595
10070004655,595
10070004663,695
10070003578,895
10070004679,795
10070004679,795
10070004663,695
10070004327,595
10070004327,595
10070004655,595
10070003274,595
10070005970,695
10070005970,695
10070004655,595
10070005901,795
