8900000354641	1
8900000349951	1
8900000349944	4
8900000349937	1
8900000336036	11
8900000336029	18
8900000336012	15
8900000336005	5
8900000335992	10
8900000335985	12
8900000335978	11
8900000335961	12
8900000310586	1
8900000220618	1
8900000157549	1
8900000378395	1
8900000377978	1
8900000383511	15
8900000383535	22
8900000383542	14
8900000383917	1
8900000383924	15
8900000383931	28
8900000383948	44
8900000383955	28
8900000383962	4
8900000383979	6
8900000383986	5
8900000392612	4
8900000393992	1
8900000384761	1
8900000398478	16
8900000398485	25
8900000398492	20
8900000398508	13
8900000398515	29
8900000398522	26
8900000398539	8
8900000398546	3
8900000397990	33
8900000398003	40
8900000398010	41
8900000398027	15
8900000398034	14
8900000398041	21
8900000398058	25
8900000398065	11
8900000383221	1
8900000384549	1
8900000384877	2
8900000397167	1
8900000403448	1
8900000404001	2
8900000406333	1
8900000407811	1
8900000407828	1
8900000407842	1
8900000383566	1
8900000407019	1
8900000412594	2
8900000412617	2
8900000417476	1
8900000419609	1
8900000420544	1
8900000420537	2
8900000420599	1
8900000420636	4
8900000420629	1
8900000420902	2
8900000419739	1
8900000423613	1
8900000438280	4
8900000438297	3
8900000441204	1
8900000443970	2
8900000454198	1
8900000408122	1
8900000458813	2
8900000459087	1
8900000463909	1
8900000468164	1
8900000471744	1
8900000472345	1
8900000473601	1
8900000474165	1
8900000474639	2
8900000478200	1
8900000477579	1
8900000477609	1
8900000477678	1
8900000479917	1
8900000479412	1
8900000480197	1
8900000480203	2
8900000483532	1
8900000484164	1
8900000484225	1
8900000485482	1
8900000484904	1
8900000484553	1
8900000484652	1
8900000484676	1
8900000487509	1
8900000487332	1
8900000488407	1
8900000488643	2
8900000490271	1
8900000492114	1
8900000492121	2
8900000491780	1
8900000490745	1
8900000493746	1
8900000494071	1
8900000494088	1
8900000492985	2
8900000492992	1
8900000495726	1
8900000494163	1
8900000494170	1
8900000497768	1
8900000501250	1
8900000501304	3
8900000502196	3
8900000501984	1
8900000504015	1
8900000504589	3
8900000505357	1
8900000505517	1
8900000505531	48
8900000505548	49
8900000505555	2
8900000505562	1
8900000505579	38
8900000505586	21
8900000505920	1
8900000506088	1
8900000505722	1
8900000509188	1
8900000509201	1
8900000506392	4
8900000506408	10
8900000506880	1
8900000507627	1
8900000511402	1
8900000512157	1
8900000512171	1
8900000512218	2
8900000513321	1
8900000511204	2
8900000511211	1
8900000512799	1
8900000515424	1
8900000515462	7
8900000515868	1
8900000516049	1
8900000517657	1
8900000517558	1
8900000510818	1
8900000548804	1
8900000567164	1
8900000569748	1
8900000571031	1
8900000572465	8
8900000572472	2
8900000572489	1
8900000572502	5
8900000527229	1
8900000527236	2
8900000572588	4
8900000578511	1
8900000578016	2
8900000578047	1
8900000578061	1
8900000578665	1
8900000578689	1
8900000578702	1
8900000578733	2
8900000581115	2
8900000583126	1
8900000583386	1
8900000484799	1
8900000581955	1
