8900000002788	1
8900000017003	1
8900000017065	3
8900000036752	10
8900000036776	4
8900000037087	3
8900000052325	1
8900000067237	1
8900000067251	4
8900000086658	1
8900000087358	1
8900000093960	1
8900000094264	4
8900000098576	9
8900000100835	3
8900000100842	9
8900000101429	29
8900000101436	32
8900000101443	26
8900000101450	7
8900000101474	6
8900000101481	18
8900000101498	14
8900000101504	8
8900000104796	1
8900000104802	1
8900000105885	1
8900000105892	7
8900000105908	30
8900000105915	66
8900000105922	70
8900000105939	27
8900000105946	19
8900000110728	38
8900000110735	38
8900000110742	24
8900000110759	14
8900000110773	17
8900000110780	30
8900000110797	19
8900000110803	1
8900000114665	1
8900000116478	4
8900000117758	1
8900000118595	5
8900000118601	8
8900000118618	25
8900000118625	50
8900000118632	61
8900000118649	26
8900000118656	25
8900000118823	85
8900000118830	79
8900000118847	51
8900000118854	18
8900000118861	27
8900000118878	23
8900000119141	15
8900000119158	27
8900000119165	25
8900000119172	7
8900000119196	4
8900000119202	7
8900000119219	17
8900000119226	5
8900000125654	10
8900000125661	5
8900000129454	1
8900000129911	1
8900000130467	17
8900000130474	20
8900000130481	11
8900000130542	16
8900000130559	31
8900000130566	27
8900000130573	6
8900000130597	7
8900000130603	9
8900000130610	14
8900000130627	1
8900000157433	6
8900000157518	28
8900000157525	48
8900000157532	24
8900000157549	13
8900000157556	13
8900000157563	17
8900000157570	9
8900000157778	1
8900000157877	1
8900000158492	1
8900000158508	1
8900000158546	5
8900000158553	1
8900000159598	8
8900000160525	14
8900000161775	1
8900000162192	31
8900000162208	26
8900000162222	2
8900000162857	2
8900000162871	3
8900000163342	57
8900000163359	27
8900000165018	70
8900000165025	40
8900000165056	9
8900000166022	5
8900000166442	3
8900000166459	15
8900000166466	41
8900000166473	7
8900000166480	5
8900000166497	4
8900000166558	1
8900000167470	2
8900000167487	13
8900000167494	11
8900000167500	1
8900000167517	5
8900000167548	4
8900000169009	1
8900000169016	6
8900000169047	1
8900000169054	1
8900000169085	11
8900000169092	7
8900000169108	3
8900000169115	1
8900000170524	1
8900000170784	1
8900000172665	1
8900000175338	1
8900000179107	7
8900000179114	6
8900000179305	2
8900000179312	16
8900000179329	31
8900000179336	79
8900000179343	80
8900000179350	38
8900000179367	23
8900000179374	13
8900000179381	5
8900000183647	1
8900000183715	16
8900000183739	5
8900000183746	9
8900000183753	15
8900000183760	3
8900000183777	4
8900000189274	20
8900000189281	22
8900000189304	3
8900000189311	6
8900000189328	11
8900000189335	5
8900000189564	1
8900000195466	3
8900000207008	1
8900000208296	13
8900000208319	6
8900000208326	1
8900000208364	1
8900000208371	3
8900000208432	2
8900000210596	1
8900000210602	4
8900000210626	1
8900000214587	47
8900000214594	41
8900000214600	35
8900000214617	12
8900000214624	18
8900000214631	18
8900000214648	21
8900000214655	9
8900000218080	13
8900000218097	22
8900000218103	27
8900000218110	12
8900000218127	12
8900000220458	1
8900000220571	2
8900000220588	5
8900000220595	3
8900000223879	11
8900000224906	1
8900000224920	2
8900000228447	2
8900000229086	48
8900000229376	1
8900000229383	12
8900000229390	1
8900000230952	1
8900000232130	16
8900000232147	19
8900000232154	18
8900000232161	16
8900000232185	18
8900000232192	19
8900000232208	18
8900000232215	19
8900000232239	16
8900000232246	18
8900000232253	16
8900000232260	16
8900000232284	16
8900000232291	17
8900000232307	17
8900000232314	19
8900000233564	2
8900000233571	4
8900000233670	6
8900000233687	1
8900000233694	1
8900000233700	1
8900000234370	12
8900000236381	2
8900000236541	2
8900000237784	5
8900000237807	30
8900000237814	33
8900000237821	22
8900000237838	6
8900000237845	1
8900000237951	3
8900000237968	8
8900000237999	3
8900000238002	5
8900000238354	7
8900000238538	1
8900000238743	8
8900000238750	17
8900000238767	6
8900000238798	1
8900000238828	13
8900000238835	23
8900000238842	8
8900000238873	3
8900000238880	2
8900000239016	1
8900000239085	7
8900000239184	10
8900000239191	17
8900000239207	8
8900000239436	4
8900000239788	8
8900000239795	19
8900000239832	1
8900000240173	4
8900000240180	6
8900000240296	9
8900000240302	2
8900000240340	2
8900000241446	1
8900000241798	11
8900000241804	9
8900000241811	1
8900000241996	2
8900000242009	14
8900000242016	31
8900000242023	40
8900000242030	23
8900000242047	8
8900000243372	1
8900000243716	1
8900000243730	3
8900000243860	1
8900000243877	13
8900000243884	2
8900000243983	1
8900000244041	2
8900000244201	2
8900000244973	1
8900000244980	1
8900000245024	1
8900000245048	1
8900000245208	4
8900000245215	6
8900000245222	7
8900000245253	3
8900000245291	1
8900000245307	4
8900000245376	1
8900000245543	1
8900000245642	1
8900000245734	12
8900000245741	6
8900000245857	2
8900000246113	27
8900000246120	18
8900000246137	23
8900000246144	14
8900000246250	2
8900000246588	21
8900000246595	27
8900000246601	12
8900000246632	7
8900000246649	2
8900000247226	6
8900000247288	4
8900000247295	7
8900000247301	13
8900000247318	8
8900000247516	2
8900000247523	6
8900000247813	1
8900000247882	2
8900000247899	13
8900000247905	16
8900000247929	1
8900000248049	7
