62,0,0,55,55,0,0
83,0,0,55,55,0,0
86,0,0,55,55,0,0
87,0,0,55,55,0,0
96,0,0,55,55,0,0
97,0,0,55,55,0,0
99,0,0,55,55,0,0
102,0,0,55,55,0,0
108,0,0,55,55,0,0
110,0,0,55,55,0,0
112,0,0,55,55,0,0
113,0,0,55,55,0,0
114,0,0,55,55,0,0
116,0,0,55,55,0,0
119,0,0,55,55,0,0
124,0,0,55,55,0,0
125,0,0,55,55,0,0
131,0,0,55,55,0,0
132,0,0,55,55,0,0
133,0,0,55,55,0,0
134,0,0,55,55,0,0
136,0,0,55,55,0,0
137,0,0,55,55,0,0
138,0,0,55,55,0,0
143,0,0,55,55,0,0
144,0,0,55,55,0,0
146,0,0,55,55,0,0
